Id,SalePrice
1564,159880.4856062467
1565,145492.38906591345
1566,225603.44014542556
1567,84726.81492398374
1568,229143.06728426626
1569,150424.18095716968
1570,137263.67547144668
1571,116884.6258561354
1572,141314.51177654258
1573,254465.10876949958
1574,123656.60678419731
1575,223230.87435972996
1576,241390.97232806403
1577,199602.62816791688
1578,141192.99924786546
1579,147475.33630839322
1580,187729.8643534343
1581,147038.07378073037
1582,126026.38489302376
1583,336123.0751468543
1584,229436.9610469893
1585,143940.89480291505
1586,81246.95268222972
1587,104099.87078900817
1588,153611.4585879299
1589,103216.92598969059
1590,132493.72490712412
1591,100028.25314743211
1592,123311.81969885189
1593,126297.31790841135
1594,141913.6045010261
1595,124101.5423159897
1596,235478.74117630767
1597,177908.39897961594
1598,199925.92070558784
1599,177827.23571592692
1600,177222.30187326533
1601,76358.2850747091
1602,111583.73529977138
1603,87824.43662677199
1604,272289.5565179905
1605,244263.17753510637
1606,164328.8496180157
1607,174406.13758754503
1608,208126.4025282962
1609,197682.93857267112
1610,171981.76007448073
1611,142945.845392299
1612,172609.73780512885
1613,168594.3632742949
1614,119778.20350948955
1615,92082.36601409619
1616,78026.48144617045
1617,91674.33203550996
1618,124367.65343246893
1619,136971.94637191604
1620,185335.92943393643
1621,141457.41185704787
1622,145051.27752338743
1623,282857.68261853716
1624,212841.93965250102
1625,123577.23754029081
1626,162979.4245269267
1627,190472.8954633632
1628,277689.2325499253
1629,180846.64726012928
1630,351790.2219598335
1631,214291.6789579178
1632,248550.89818950347
1633,175385.54404314142
1634,188655.83237381367
1635,179572.4903541642
1636,166429.5696062211
1637,195116.92327174908
1638,193995.52941433154
1639,178815.44464281446
1640,261407.8180068414
1641,173550.36149439047
1642,221602.5190174118
1643,220096.0599299558
1644,222724.73949960526
1645,189695.650551273
1646,159136.29142289504
1647,157570.80679429218
1648,137251.39701533047
1649,140065.7377975494
1650,119965.85270156967
1651,119956.23666171
1652,98036.98041620324
1653,99271.09715897578
1654,149898.09504110075
1655,146213.07352014698
1656,148495.8578007288
1657,152657.60886346974
1658,150362.76444219018
1659,127297.10491598738
1660,150769.4973001043
1661,431949.3870346679
1662,393789.7394134009
1663,379382.3218430397
1664,470961.1124756775
1665,306789.8095049114
1666,315651.05700051197
1667,351381.46020545036
1668,327956.4752229126
1669,286500.41367563535
1670,338273.83427758026
1671,275282.7006559609
1672,444880.007863642
1673,304376.2826000361
1674,250351.66126759816
1675,196269.43336497445
1676,197753.64666879043
1677,219478.68517349387
1678,437182.3344950954
1679,368478.4286666729
1680,345564.73271051457
1681,229609.87464226742
1682,303365.57253125357
1683,183109.4052098862
1684,175815.6234799299
1685,175031.78061959776
1686,172621.51821735827
1687,171602.88497700178
1688,192256.91658348392
1689,184220.1031299135
1690,187135.2142548798
1691,182339.95266002187
1692,244334.88008744095
1693,171883.79705869604
1694,185573.33562368742
1695,171003.26256203448
1696,278180.63784878474
1697,170726.34678911627
1698,360596.23415724514
1699,339403.38400602096
1700,245350.3393727791
1701,265549.73518694896
1702,258563.87630704796
1703,261473.37366414705
1704,294892.1081799537
1705,223612.19397900428
1706,444830.9631862027
1707,210090.96065280942
1708,207685.57207242417
1709,268828.8375784666
1710,219061.19288773276
1711,250587.16112843662
1712,271712.7292626494
1713,268579.9376941252
1714,223619.8128764832
1715,204837.82655143572
1716,184525.79947846412
1717,172669.2069994758
1718,138630.64822738525
1719,195771.00239301735
1720,250648.50128879823
1721,167679.66440966522
1722,130290.07498151975
1723,158536.94674870823
1724,216340.90807287287
1725,239702.8502764214
1726,194792.72005366196
1727,172349.43521010975
1728,177815.52290148276
1729,169781.64992121997
1730,155791.06342523888
1731,123808.17850540296
1732,133021.89107790275
1733,120379.82200728403
1734,126372.36182360514
1735,131135.79854110704
1736,122958.4775107968
1737,338790.04008777544
1738,219028.61955820717
1739,303709.5547660749
1740,248300.09230568423
1741,196093.5988197896
1742,175183.35358252213
1743,174472.9245790438
1744,297572.98320764466
1745,234458.9044380997
1746,187642.63692796204
1747,214422.11990623153
1748,229975.16177943622
1749,159326.27937441686
1750,134435.08126086384
1751,230276.06023576687
1752,120727.70511540229
1753,144552.00662684772
1754,191781.76994543883
1755,173629.3658871756
1756,131965.14758961913
1757,122824.8286939475
1758,153071.1888242481
1759,161993.44113636191
1760,163067.0025279414
1761,147889.57814761915
1762,180163.50544925436
1763,168236.00296891757
1764,118881.20545984723
1765,167275.61851693352
1766,168692.40666948148
1767,209351.0889178128
1768,145062.6333870003
1769,170450.42145082544
1770,146759.741570739
1771,132643.05315318942
1772,143834.1879633527
1773,143470.71569059062
1774,136629.9355758276
1775,140083.31067258844
1776,128597.77789530536
1777,115377.60366755936
1778,141442.25051608463
1779,115485.58839287073
1780,167298.16584925604
1781,130275.7418437581
1782,98255.5864246462
1783,142180.44742747146
1784,109138.46251232471
1785,123353.10113480358
1786,147733.868659292
1787,160484.15575511975
1788,69888.89609715785
1789,105665.299878546
1790,87989.21067571366
1791,186677.98241512146
1792,157308.634550086
1793,138306.72550253273
1794,146914.82822264545
1795,139274.4588246165
1796,131792.9263178841
1797,121375.06289037474
1798,125512.70328923565
1799,115243.88100794518
1800,135990.4858785824
1801,134335.07209785542
1802,125426.1293270046
1803,149438.56543866068
1804,143975.4085352131
1805,134738.4550689754
1806,122865.53399923282
1807,131714.69238660348
1808,124605.24546590606
1809,125501.07262968051
1810,150889.22647980673
1811,107843.08228097763
1812,101493.59179501722
1813,123722.5286432936
1814,104246.1518965927
1815,63261.37620293281
1816,101850.02465181897
1817,124882.65573419098
1818,146155.21870049386
1819,115660.58944529723
1820,52457.9305912599
1821,106077.73208767209
1822,146160.1974051536
1823,42968.088589281266
1824,141218.46225965407
1825,136900.05212367972
1826,108338.47621486586
1827,108706.24803829024
1828,140703.29291181578
1829,115399.65677169271
1830,146756.82154347037
1831,142605.683635996
1832,92912.17386570966
1833,139976.48414214572
1834,133630.03522709192
1835,137443.82898776873
1836,129039.69401136975
1837,101239.35375428108
1838,127928.67426722623
1839,93121.23792631528
1840,169440.98745173347
1841,148815.38255390432
1842,92211.79304825976
1843,140125.07574368492
1844,145802.0018195201
1845,141851.25092902262
1846,155762.56509903315
1847,162965.9168784431
1848,62275.68021371276
1849,113651.06505820535
1850,122261.42941431931
1851,153667.87989561132
1852,124421.40595762298
1853,138977.29202524287
1854,167093.22458181728
1855,152134.8560163809
1856,216357.76256589848
1857,144180.62854276772
1858,142790.00841971242
1859,120597.17102793543
1860,156408.6813982877
1861,119934.68815039445
1862,301957.83363936393
1863,293906.2303585956
1864,293962.2386052825
1865,316045.46522238845
1866,329574.0841963141
1867,234929.72536426494
1868,295190.3176706143
1869,205231.06980738777
1870,236473.4737184927
1871,239859.93114494218
1872,164483.08192927402
1873,237956.31060870818
1874,143550.94946356432
1875,197280.48303161754
1876,195528.8261222197
1877,212609.04473942425
1878,205122.04547374768
1879,135117.13660005396
1880,135377.83198515914
1881,241476.76925659864
1882,251552.52353764197
1883,195422.69826494742
1884,207701.97274131147
1885,238485.31693409884
1886,293144.15037700185
1887,204582.0071803432
1888,277611.6476738472
1889,163745.96149257594
1890,134692.13375744168
1891,136423.95565881964
1892,109612.79061952246
1893,128183.20062863315
1894,129131.25749808493
1895,138953.9103637747
1896,127641.18274545064
1897,128034.37818555045
1898,118878.64341863849
1899,149663.28938628855
1900,148049.7834331809
1901,163453.03372598664
1902,150561.39375873137
1903,206948.8450483477
1904,138555.84903963812
1905,188071.98322494794
1906,159599.51437410194
1907,190843.34985828068
1908,119051.40907805739
1909,135494.06102151072
1910,124641.59545606836
1911,215259.55606959353
1912,283104.5781056466
1913,145010.8014583407
1914,64424.32249422249
1915,308335.1672497881
1916,74009.24408352727
1917,258842.4765724177
1918,141228.51939985497
1919,161432.51107118587
1920,153638.152213283
1921,400889.3941775919
1922,305452.18991655495
1923,215098.05958261885
1924,232007.57951272652
1925,202926.1157715287
1926,371043.5882070141
1927,137217.0265389178
1928,158834.0519131755
1929,124114.4212652647
1930,133804.0582478476
1931,145471.5994671356
1932,140606.29453009999
1933,184024.70490618836
1934,180574.50199701515
1935,179008.04359815698
1936,191402.72829720043
1937,183340.4072017477
1938,184135.29524824145
1939,244522.86821786792
1940,182486.44399296038
1941,178551.50049465022
1942,191499.29801618823
1943,198559.05328420768
1944,325899.05065290304
1945,370384.4535200737
1946,154287.03931918784
1947,325703.16330033785
1948,181903.2454746421
1949,239016.15464966104
1950,177760.99624954397
1951,247473.35145404827
1952,226404.09495090728
1953,171055.7718202756
1954,181189.04883724044
1955,133297.80736044535
1956,283204.2449049514
1957,160399.20080175495
1958,308140.798425646
1959,145592.3116959519
1960,119559.33622034971
1961,122940.6587220681
1962,97780.02905095724
1963,103171.13468549948
1964,116070.3615006503
1965,148946.75736485783
1966,144391.49212626615
1967,289047.5580881284
1968,413041.719792934
1969,389005.427728452
1970,433912.37357515795
1971,416066.92821963097
1972,363278.1289398632
1973,269636.85108513274
1974,310619.36547265906
1975,464911.142788271
1976,272806.77537575475
1977,348067.1707460595
1978,369964.5570847264
1979,345569.9377046473
1980,202536.0158536138
1981,346780.34643900755
1982,229848.68836743967
1983,219018.32574668943
1984,165324.6095650504
1985,224504.60691598261
1986,217625.63161781503
1987,182375.19216870447
1988,179795.24913074388
1989,193659.56350956112
1990,216425.12083575147
1991,244143.41615432705
1992,211848.81382486213
1993,169562.00796011888
1994,231054.29315534624
1995,183407.47575113684
1996,255324.0145519512
1997,290918.46723114105
1998,337432.83715826145
1999,253188.84899105952
2000,306669.6483709019
2001,267515.4301399371
2002,238874.5637058497
2003,259875.5628783661
2004,274056.4010263825
2005,214808.55170723522
2006,223488.75086422634
2007,249767.39004546168
2008,215417.29282852012
2009,197481.33806676004
2010,192426.06967349857
2011,141022.44859647428
2012,178524.048505206
2013,187371.0134540453
2014,191518.01229283717
2015,201860.85611615988
2016,198806.9887256379
2017,200707.53989040793
2018,127629.05185642655
2019,134782.02975326224
2020,108534.46464122875
2021,116946.89954980678
2022,178812.49396989038
2023,153301.89337346167
2024,265506.737684646
2025,362711.8745534547
2026,178983.26040892937
2027,155591.36267291338
2028,153450.28791371037
2029,175052.34529734653
2030,267246.42307452054
2031,214466.18222263525
2032,225587.84391764898
2033,246776.51151497453
2034,164795.03174002207
2035,209786.97060804383
2036,182835.2714308835
2037,182443.9646208832
2038,275851.52766400896
2039,217694.43458412832
2040,336690.27518699307
2041,258007.39863358813
2042,204221.32302398054
2043,164702.87211138266
2044,169700.42693779257
2045,215553.6899467503
2046,139615.53557432606
2047,149967.6537042008
2048,131810.64089218213
2049,138832.0391388056
2050,176546.7430813069
2051,107240.05883589553
2052,134756.9210703069
2053,143631.3267023288
2054,90643.9225005306
2055,153375.17971178296
2056,140566.95032714936
2057,121850.79464086727
2058,219276.58078708441
2059,136801.30074405254
2060,168999.16536717952
2061,167237.52827182034
2062,134666.22723824182
2063,114515.7028969899
2064,146511.47529588724
2065,119101.65239143741
2066,168487.7313185995
2067,122364.07159275052
2068,131791.67943635955
2069,92465.94138622147
2070,112062.92746857717
2071,102601.51013268248
2072,127871.87905784373
2073,138426.8233880496
2074,177824.35346307466
2075,144616.11479515996
2076,122485.6682683616
2077,155869.5993867428
2078,129768.24620735651
2079,134343.68732258887
2080,119467.10152264411
2081,128216.62176511175
2082,131110.48493516352
2083,139445.5908018682
2084,111704.92339941999
2085,129782.05737323244
2086,132846.4200521711
2087,121679.75647665068
2088,103714.92200988025
2089,82834.62532666682
2090,132557.36357160937
2091,122596.85524042956
2092,123926.89070008328
2093,136688.22852059116
2094,119433.418381243
2095,147695.994972901
2096,88180.31694935131
2097,96872.82250404323
2098,143270.05460858654
2099,69945.84475966779
2100,93326.9481167849
2101,127591.54625590204
2102,127220.31596044559
2103,104229.32522732287
2104,133912.36189898982
2105,127138.61568386434
2106,83191.12548164497
2107,207658.29677518265
2108,117652.11239919114
2109,114493.73481284402
2110,130335.3697408963
2111,139941.26085966092
2112,145478.06935382792
2113,122873.43172282161
2114,111196.57598354787
2115,155187.8492526283
2116,113966.09983420098
2117,144973.5242386609
2118,128435.50966329654
2119,103349.93875692802
2120,116627.66000329562
2121,88573.4484624682
2122,112144.53086435219
2123,93964.08793235007
2124,167189.84592332802
2125,121886.60856858463
2126,154359.50767365235
2127,145622.34018084465
2128,126893.75175033511
2129,103565.12584305064
2130,140266.19569711978
2131,148709.61689385885
2132,122856.02984004744
2133,122565.19799225833
2134,128381.01566443173
2135,104655.4602313498
2136,90186.4058603551
2137,120581.39865348037
2138,132791.86506016416
2139,154701.75126210015
2140,138191.27883604937
2141,147655.23600435085
2142,135003.69892237816
2143,148170.788555305
2144,116850.35920973448
2145,135568.1839990157
2146,158720.03053733334
2147,136564.68402894295
2148,136972.50448892912
2149,142941.1599179861
2150,218414.66194420512
2151,117013.89124458433
2152,163513.67463278715
2153,167138.9230441847
2154,109313.73393182212
2155,141457.78315152857
2156,278716.7621915543
2157,231712.00397699972
2158,238565.3180322004
2159,201129.8226040853
2160,171523.03153988754
2161,246757.75996441534
2162,413214.1099969576
2163,359323.89082507417
2164,240018.70533580013
2165,198268.55342918797
2166,148073.0674668232
2167,210601.63451578136
2168,207204.5828652473
2169,195159.75130854006
2170,221400.50520080852
2171,144275.57636593326
2172,132695.26119962236
2173,164091.67833136063
2174,228449.79804495783
2175,300010.6250532614
2176,310168.4518493919
2177,246346.29976993834
2178,202981.61689559033
2179,141825.72600624204
2180,230264.0612997482
2181,190382.99040332565
2182,222323.83803854443
2183,198612.54329909798
2184,132007.60552501254
2185,124268.3705574302
2186,145183.18861937762
2187,152277.81064063412
2188,153702.44843190094
2189,265874.436987075
2190,87530.37711184571
2191,86214.13193875141
2192,98756.5083144329
2193,100106.39162425409
2194,104920.23792288161
2195,116498.82639849307
2196,104805.82426297998
2197,124579.82051227878
2198,156923.8616672872
2199,179938.45930030558
2200,143904.5973474225
2201,137330.9937977277
2202,198190.85105444392
2203,156655.50422898534
2204,182739.87773387833
2205,125461.29163328881
2206,152558.7025400119
2207,208854.3808661251
2208,242396.87722788504
2209,230822.2040255498
2210,128871.11111287196
2211,115681.03526382941
2212,118269.87111261275
2213,106594.22223916723
2214,130686.47007149858
2215,106125.79247350714
2216,147622.96979216026
2217,97079.25211843956
2218,76564.71120973947
2219,67932.74285562042
2220,72945.00988738921
2221,304378.3031560168
2222,263858.77452749514
2223,288398.84876204014
2224,212610.58225744404
2225,130681.84476850132
2226,202481.32290306414
2227,197753.2521195851
2228,260550.0611160032
2229,246961.23743974103
2230,169839.9741907391
2231,209153.24632269208
2232,186521.36537875357
2233,177094.85911802057
2234,223715.99488983268
2235,222182.22339191576
2236,269704.55280037713
2237,344248.99973539216
2238,203088.77713481168
2239,118008.29184491432
2240,159715.72019532204
2241,171151.48898199957
2242,128305.79170522484
2243,127075.52868604285
2244,104501.95768086446
2245,102396.81472343397
2246,144181.43541255867
2247,103936.67539370798
2248,126823.7247800912
2249,126318.74440988117
2250,130707.53574557616
2251,129993.87784065065
2252,164175.19331046304
2253,158562.45184248025
2254,176693.9377176513
2255,192107.02038282843
2256,183482.38465243194
2257,204092.08639902738
2258,171290.73980901914
2259,182119.10725471767
2260,167524.27932923907
2261,184772.57545377823
2262,199966.94386858307
2263,340952.1894975921
2264,451799.5965977746
2265,173430.32277201832
2266,293161.9000003828
2267,346930.70173044445
2268,392395.40689765336
2269,158042.76758457784
2270,184775.84030040682
2271,220024.34998374997
2272,198288.9613533871
2273,169258.8543177417
2274,180275.68411156113
2275,172113.695402057
2276,186641.91278301686
2277,178926.61426401534
2278,145312.15174169478
2279,123518.7874278737
2280,115742.4969601923
2281,181510.40855029796
2282,197724.5416110495
2283,105536.82785881279
2284,109711.05739802039
2285,142373.80959553111
2286,126791.2984959484
2287,352535.73226169375
2288,278474.36926062556
2289,404199.41177647293
2290,445326.0509508174
2291,316041.327130811
2292,402335.5976547861
2293,464315.5898663782
2294,413300.36273145746
2295,436213.558244472
2296,293677.4702793042
2297,312986.6019730163
2298,328537.0990447182
2299,374973.8842287302
2300,325202.99558736593
2301,272499.87591744075
2302,246072.23000452167
2303,245299.63066763495
2304,250641.22534694645
2305,188441.85578521236
2306,187645.08893450332
2307,196130.28208588838
2308,223992.01372062025
2309,264977.81990482856
2310,224237.12406700468
2311,192957.31758769703
2312,171135.9146361532
2313,177169.35369661695
2314,170478.45741715102
2315,173131.30059134337
2316,195880.75279685383
2317,189823.2585921524
2318,179206.94083504635
2319,181762.24225793223
2320,207638.98025447014
2321,238810.7526735294
2322,174410.29277403647
2323,183783.1628716014
2324,172046.07358096534
2325,215867.90435353806
2326,172321.72739922407
2327,215137.64366337203
2328,224585.943365585
2329,185700.29060974845
2330,176797.86811978606
2331,354425.2090373916
2332,382874.1834265123
2333,324615.08378542156
2334,257821.72726162447
2335,261198.43778152013
2336,324857.1973438129
2337,229231.36534979774
2338,284985.9931104557
2339,227087.29798185854
2340,383872.84971002035
2341,230265.78806742665
2342,235915.103037884
2343,221177.15829544526
2344,224779.33901187725
2345,241022.23402742975
2346,207259.9304885241
2347,203006.8306487384
2348,229069.31021950743
2349,177460.6829748688
2350,271566.07803205436
2351,254938.00891370806
2352,256768.58515110804
2353,266950.4029903569
2354,141816.3829059936
2355,147460.28902438347
2356,153356.07649362588
2357,205321.04194305747
2358,199338.21301120194
2359,135026.1375355688
2360,122245.4903595527
2361,140373.8587326658
2362,267550.27514027397
2363,140399.8167090008
2364,153009.15238171606
2365,216182.16089859913
2366,192060.2615183401
2367,220362.00378766842
2368,212794.77874321182
2369,220801.46325615482
2370,173023.43752382603
2371,175535.90594275497
2372,195471.63504615315
2373,271468.2229331347
2374,294387.80459128175
2375,253019.9642623103
2376,274704.32303547155
2377,354032.3003952906
2378,146416.24979437413
2379,198436.10467670378
2380,141870.00331638512
2381,163879.2619643894
2382,187928.00870669383
2383,204825.67924497573
2384,240731.81065590493
2385,158465.76900706833
2386,138564.45563369026
2387,135623.7758798399
2388,103027.57062614581
2389,128262.92390592306
2390,149408.48446451256
2391,138100.9689751851
2392,119054.22112740422
2393,164349.70206564447
2394,145072.34143427934
2395,199669.91745653882
2396,149790.1586966029
2397,200860.92403029703
2398,131283.06458324008
2399,67876.3277888105
2400,63352.50747424357
2401,112396.85929609975
2402,138661.09528334925
2403,139200.15550086412
2404,149653.40733794012
2405,163491.269003904
2406,139710.83964838632
2407,125485.72336346321
2408,141409.02819129705
2409,129408.07180027646
2410,160841.54950308154
2411,123214.12519797942
2412,154638.1791328083
2413,133537.15690893162
2414,135005.69457205886
2415,134153.17047351054
2416,126408.1205694762
2417,130880.43929884947
2418,129650.96764568833
2419,131501.75178926924
2420,131157.42017991695
2421,144266.28935592686
2422,117168.20834578504
2423,122789.04556828749
2424,146699.95690806877
2425,252055.39571114202
2426,124065.97602091258
2427,136313.083570849
2428,163697.2286781327
2429,116242.71023860775
2430,133654.7809689611
2431,119004.15425811877
2432,139839.19603927995
2433,143351.91384029848
2434,137820.838290509
2435,152411.16979080864
2436,110662.45983285026
2437,115567.59474459
2438,125480.98008254619
2439,110642.99097880998
2440,119521.96412630989
2441,99704.91968627778
2442,103450.73464243845
2443,123441.26681655081
2444,128549.90209395114
2445,87669.77014740233
2446,134369.15960090584
2447,182278.13059189386
2448,138028.53551241534
2449,108166.96839881962
2450,148389.08167975963
2451,130533.07750367583
2452,202749.9948100024
2453,93887.69824874136
2454,122729.41726088214
2455,117109.4972889508
2456,134281.01624293838
2457,129574.16543859168
2458,121970.36422398392
2459,114059.60333369127
2460,138779.2730911212
2461,118945.06124075214
2462,134778.20410367323
2463,120842.990328869
2464,180283.58069048164
2465,134721.95197561898
2466,114778.77173036447
2467,146950.92586235504
2468,90087.61842394058
2469,82176.94586345865
2470,177929.47856967937
2471,191946.10245781072
2472,164164.33325362095
2473,122621.66641300116
2474,90236.18334195662
2475,213424.63490855257
2476,118862.59793395502
2477,129328.6620470183
2478,151073.3252571128
2479,114231.85423126924
2480,151266.16673184792
2481,129693.55452925808
2482,125659.49926563179
2483,117448.09277221562
2484,130328.61132718419
2485,128996.55892642544
2486,157826.28671552183
2487,203201.80052750575
2488,150141.67190756142
2489,151169.48139913115
2490,152178.5445476505
2491,94673.51701662604
2492,185039.63719510473
2493,143226.16297251586
2494,151507.10108988106
2495,94248.46097761765
2496,243570.26498254423
2497,148948.0086067493
2498,114208.97486694419
2499,103110.95172224572
2500,133507.9980383267
2501,134914.65099672138
2502,144771.80333517643
2503,110583.86256465712
2504,181880.58424850594
2505,222660.3791088375
2506,264128.7183425817
2507,333345.73150647624
2508,260166.3954853309
2509,219190.3189408186
2510,220917.31513425533
2511,179866.5280208277
2512,211399.02922443853
2513,218783.1093574089
2514,221450.94088952104
2515,154658.39558855048
2516,170561.24391087284
2517,140585.03698445423
2518,152074.97367426212
2519,222595.13857677236
2520,206751.88594413732
2521,189057.11545624572
2522,219360.86626384442
2523,122496.66093220541
2524,138969.62423352507
2525,144793.07360678783
2526,142737.67291516624
2527,120075.93859022006
2528,128358.28882464679
2529,128078.32823701386
2530,126860.7721462806
2531,247136.05968033092
2532,222002.6958270981
2533,198751.69225730357
2534,234717.6198074228
2535,302521.4452913585
2536,223972.8977496337
2537,222949.03616692446
2538,185084.95602630748
2539,185109.2646992742
2540,180854.32873123797
2541,180641.80759284744
2542,173529.4871603293
2543,132086.70697831252
2544,126920.28548994608
2545,135405.40029696785
2546,137150.18735882684
2547,137894.3593961382
2548,160841.75208535508
2549,164624.44662145048
2550,336629.66598173295
2551,143792.19543780125
2552,124368.00471244473
2553,81166.10066650432
2554,116458.0678991388
2555,124511.73639199573
2556,110995.25381871335
2557,109225.00675238471
2558,162252.61287192098
2559,138620.3023945203
2560,144203.1941184246
2561,142555.31879766582
2562,144530.2253340627
2563,150889.31288734614
2564,190916.76124768125
2565,145566.20099154208
2566,170594.37527136478
2567,140101.46757657803
2568,189463.4347271391
2569,202742.94188934797
2570,124647.09935175083
2571,205575.58058381348
2572,155618.1028317435
2573,217359.18197734497
2574,267371.3230716453
2575,129446.4931453766
2576,127245.39074844075
2577,162097.5869423758
2578,84748.19676144446
2579,75548.87694656033
2580,121461.1394705936
2581,123510.08775696746
2582,108842.40780882741
2583,293254.2150617527
2584,160556.80800256162
2585,191196.9927095854
2586,217952.38516260876
2587,192095.6219860289
2588,146822.56706168602
2589,146007.85362413578
2590,207188.29442209442
2591,215260.4924441228
2592,226174.19326823848
2593,251973.9551885542
2594,173494.037221272
2595,195281.57308776106
2596,320311.00960477244
2597,185450.6422521947
2598,273007.9126803772
2599,309108.0223095014
2600,160973.26123496902
2601,152635.9150885889
2602,85065.39997658152
2603,100989.33662667486
2604,91773.7728342551
2605,85149.25580825991
2606,151924.13730524265
2607,194140.39826349873
2608,183998.12084448937
2609,163167.78875971527
2610,112610.6965015067
2611,127123.40484286798
2612,154457.93432611757
2613,129833.67893275029
2614,130425.1366452949
2615,154414.83023429447
2616,140946.79171915163
2617,183552.98918276123
2618,196392.06001188778
2619,186683.73905540485
2620,185339.5891020217
2621,179804.06457873574
2622,186299.9494501414
2623,253161.7061695256
2624,314974.2306685723
2625,316542.20913612226
2626,177860.74119591562
2627,172759.22314569328
2628,446030.8031952982
2629,555454.860659051
2630,358556.91810644174
2631,434000.11191836005
2632,425279.36545628647
2633,328336.6603414988
2634,378615.29067688936
2635,156370.24055727007
2636,178868.66992633094
2637,171532.39555427938
2638,264855.09664350783
2639,187955.276596831
2640,157302.29642975307
2641,114626.87851798563
2642,198392.7098444805
2643,105025.6021487751
2644,129156.4691371313
2645,104855.36679190898
2646,96871.55037308211
2647,104064.36817463391
2648,145166.99641003308
2649,145169.3374313445
2650,145709.41011616733
2651,151138.2387459345
2652,397648.98252395296
2653,253000.8660976176
2654,263449.82962465554
2655,375444.9628084735
2656,308807.13878192054
2657,325767.6124188495
2658,289250.15881715796
2659,306280.0857625586
2660,343768.44948710385
2661,350077.52702550247
2662,344910.88906459324
2663,279658.3623798371
2664,265479.3946255429
2665,322079.48038077506
2666,293126.77961401653
2667,170793.6095809561
2668,177422.21216994472
2669,186733.0182594761
2670,277720.47850026545
2671,179831.3090273172
2672,192768.13220412267
2673,206802.69057313073
2674,204034.99618529304
2675,171178.76430715158
2676,184875.16890965155
2677,193929.85548106785
2678,254546.55209621106
2679,279883.08453378116
2680,280161.6155175782
2681,385705.2994950825
2682,329472.7517096171
2683,515734.30539184634
2684,310557.1543938004
2685,334034.98632353137
2686,269774.48606691195
2687,321885.10711705906
2688,223941.89077478825
2689,201663.64534727402
2690,431903.9413322862
2691,196582.48920941632
2692,137003.40662513283
2693,198825.1757497915
2694,128696.37916442045
2695,194337.3024622766
2696,184417.50236909586
2697,193026.08214564202
2698,196472.77276137104
2699,181728.3805487684
2700,164131.86679994612
2701,154851.90285953443
2702,118249.56677548485
2703,124615.21530764551
2704,139088.36849377968
2705,126320.9369603516
2706,117472.78457508839
2707,123310.61903044808
2708,136440.54609744268
2709,113180.25060590211
2710,125143.11129254653
2711,275584.5133430052
2712,364747.8387248911
2713,170387.34853773264
2714,152675.98321242415
2715,172365.3364224604
2716,157422.50900200478
2717,184419.7046107952
2718,237609.06199819624
2719,162063.93386842337
2720,160939.99909293276
2721,138763.84836057658
2722,159292.31532032034
2723,141600.52590732143
2724,129881.51644819355
2725,133832.02329730697
2726,145390.51586047962
2727,175046.85421227379
2728,174804.4162138448
2729,152612.7373204184
2730,144466.72202202966
2731,121816.49144681255
2732,125490.45884315539
2733,152643.4871964657
2734,152268.9937115893
